[2024-03-26 18:43:04,650] multiqc                                            [DEBUG  ]  This is MultiQC v1.13
[2024-03-26 18:44:23,717] multiqc.modules.base_module                        [DEBUG  ]  samtools/stats - Skipping './alignment/library/LG_EC_ATAC_REP4_T1.Lb.sorted.bam.stats' as it didn't match the path_filters for 'MERGED REP: SAMTools'
[2024-03-26 18:44:23,717] multiqc.modules.base_module                        [DEBUG  ]  samtools/stats - Skipping './alignment/library/LV_EC_ATAC_REP1_T1.Lb.sorted.bam.stats' as it didn't match the path_filters for 'MERGED REP: SAMTools'
[2024-03-26 18:44:23,717] multiqc.modules.base_module                        [DEBUG  ]  samtools/stats - Skipping './alignment/library/LV_EC_ATAC_REP2_T1.Lb.sorted.bam.stats' as it didn't match the path_filters for 'MERGED REP: SAMTools'
[2024-03-26 18:44:23,717] multiqc.modules.base_module                        [DEBUG  ]  samtools/stats - Skipping './alignment/library/LV_EC_ATAC_REP3_T1.Lb.sorted.bam.stats' as it didn't match the path_filters for 'MERGED REP: SAMTools'
[2024-03-26 18:44:23,717] multiqc.modules.base_module                        [DEBUG  ]  samtools/stats - Skipping './alignment/library/LG_EC_ATAC_REP1_T1.Lb.sorted.bam.stats' as it didn't match the path_filters for 'MERGED REP: SAMTools'
[2024-03-26 18:44:24,571] multiqc.modules.samtools.samtools                  [INFO   ]  Found 3 stats reports
[2024-03-26 18:44:24,571] multiqc.modules.base_module                        [DEBUG  ]  samtools/flagstat - Skipping './alignment/merged_library/filtered/LG_EC_ATAC_REP4.mLb.clN.sorted.bam.flagstat' as it didn't match the path_filters for 'MERGED REP: SAMTools'
[2024-03-26 18:44:24,571] multiqc.modules.base_module                        [DEBUG  ]  samtools/flagstat - Skipping './alignment/merged_library/filtered/LV_EC_ATAC_REP2.mLb.clN.sorted.bam.flagstat' as it didn't match the path_filters for 'MERGED REP: SAMTools'
[2024-03-26 18:44:24,571] multiqc.modules.base_module                        [DEBUG  ]  samtools/flagstat - Skipping './alignment/merged_library/filtered/LV_EC_ATAC_REP1.mLb.clN.sorted.bam.flagstat' as it didn't match the path_filters for 'MERGED REP: SAMTools'
[2024-03-26 18:44:24,571] multiqc.modules.base_module                        [DEBUG  ]  samtools/flagstat - Skipping './alignment/merged_library/filtered/LG_EC_ATAC_REP3.mLb.clN.sorted.bam.flagstat' as it didn't match the path_filters for 'MERGED REP: SAMTools'
[2024-03-26 18:44:24,571] multiqc.modules.base_module                        [DEBUG  ]  samtools/flagstat - Skipping './alignment/merged_library/filtered/LG_EC_ATAC_REP1.mLb.clN.sorted.bam.flagstat' as it didn't match the path_filters for 'MERGED REP: SAMTools'
[2024-03-26 18:44:24,572] multiqc.modules.base_module                        [DEBUG  ]  samtools/flagstat - Skipping './alignment/merged_library/filtered/LV_EC_ATAC_REP3.mLb.clN.sorted.bam.flagstat' as it didn't match the path_filters for 'MERGED REP: SAMTools'
[2024-03-26 18:44:24,572] multiqc.modules.base_module                        [DEBUG  ]  samtools/flagstat - Skipping './alignment/merged_library/filtered/BR_EC_ATAC_REP4.mLb.clN.sorted.bam.flagstat' as it didn't match the path_filters for 'MERGED REP: SAMTools'
[2024-03-26 18:44:24,572] multiqc.modules.base_module                        [DEBUG  ]  samtools/flagstat - Skipping './alignment/merged_library/filtered/BR_EC_ATAC_REP2.mLb.clN.sorted.bam.flagstat' as it didn't match the path_filters for 'MERGED REP: SAMTools'
[2024-03-26 18:44:24,572] multiqc.modules.base_module                        [DEBUG  ]  samtools/flagstat - Skipping './alignment/merged_library/filtered/BR_EC_ATAC_REP1.mLb.clN.sorted.bam.flagstat' as it didn't match the path_filters for 'MERGED REP: SAMTools'
[2024-03-26 18:44:24,572] multiqc.modules.base_module                        [DEBUG  ]  samtools/flagstat - Skipping './alignment/merged_library/filtered/LG_EC_ATAC_REP2.mLb.clN.sorted.bam.flagstat' as it didn't match the path_filters for 'MERGED REP: SAMTools'
[2024-03-26 18:44:24,572] multiqc.modules.base_module                        [DEBUG  ]  samtools/flagstat - Skipping './alignment/merged_library/filtered/BR_EC_ATAC_REP3.mLb.clN.sorted.bam.flagstat' as it didn't match the path_filters for 'MERGED REP: SAMTools'
[2024-03-26 18:44:24,572] multiqc.modules.base_module                        [DEBUG  ]  samtools/flagstat - Skipping './alignment/merged_library/unfiltered/LG_EC_ATAC_REP1.mLb.mkD.sorted.bam.flagstat' as it didn't match the path_filters for 'MERGED REP: SAMTools'
[2024-03-26 18:44:24,572] multiqc.modules.base_module                        [DEBUG  ]  samtools/flagstat - Skipping './alignment/merged_library/unfiltered/BR_EC_ATAC_REP2.mLb.mkD.sorted.bam.flagstat' as it didn't match the path_filters for 'MERGED REP: SAMTools'
[2024-03-26 18:44:24,572] multiqc.modules.base_module                        [DEBUG  ]  samtools/flagstat - Skipping './alignment/merged_library/unfiltered/LV_EC_ATAC_REP3.mLb.mkD.sorted.bam.flagstat' as it didn't match the path_filters for 'MERGED REP: SAMTools'
[2024-03-26 18:44:24,572] multiqc.modules.base_module                        [DEBUG  ]  samtools/flagstat - Skipping './alignment/merged_library/unfiltered/LV_EC_ATAC_REP1.mLb.mkD.sorted.bam.flagstat' as it didn't match the path_filters for 'MERGED REP: SAMTools'
[2024-03-26 18:44:24,572] multiqc.modules.base_module                        [DEBUG  ]  samtools/flagstat - Skipping './alignment/merged_library/unfiltered/LG_EC_ATAC_REP2.mLb.mkD.sorted.bam.flagstat' as it didn't match the path_filters for 'MERGED REP: SAMTools'
[2024-03-26 18:44:24,572] multiqc.modules.base_module                        [DEBUG  ]  samtools/flagstat - Skipping './alignment/merged_library/unfiltered/BR_EC_ATAC_REP4.mLb.mkD.sorted.bam.flagstat' as it didn't match the path_filters for 'MERGED REP: SAMTools'
[2024-03-26 18:44:24,572] multiqc.modules.base_module                        [DEBUG  ]  samtools/flagstat - Skipping './alignment/merged_library/unfiltered/LV_EC_ATAC_REP2.mLb.mkD.sorted.bam.flagstat' as it didn't match the path_filters for 'MERGED REP: SAMTools'
[2024-03-26 18:44:24,572] multiqc.modules.base_module                        [DEBUG  ]  samtools/flagstat - Skipping './alignment/merged_library/unfiltered/BR_EC_ATAC_REP3.mLb.mkD.sorted.bam.flagstat' as it didn't match the path_filters for 'MERGED REP: SAMTools'
[2024-03-26 18:44:24,572] multiqc.modules.base_module                        [DEBUG  ]  samtools/flagstat - Skipping './alignment/merged_library/unfiltered/LG_EC_ATAC_REP3.mLb.mkD.sorted.bam.flagstat' as it didn't match the path_filters for 'MERGED REP: SAMTools'
[2024-03-26 18:44:24,572] multiqc.modules.base_module                        [DEBUG  ]  samtools/flagstat - Skipping './alignment/merged_library/unfiltered/BR_EC_ATAC_REP1.mLb.mkD.sorted.bam.flagstat' as it didn't match the path_filters for 'MERGED REP: SAMTools'
[2024-03-26 18:44:24,572] multiqc.modules.base_module                        [DEBUG  ]  samtools/flagstat - Skipping './alignment/merged_library/unfiltered/LG_EC_ATAC_REP4.mLb.mkD.sorted.bam.flagstat' as it didn't match the path_filters for 'MERGED REP: SAMTools'
[2024-03-26 18:44:24,572] multiqc.modules.base_module                        [DEBUG  ]  samtools/flagstat - Selecting './alignment/merged_replicate/BR_EC_ATAC.mRp.clN.sorted.bam.flagstat' as it matched the path_filters for 'MERGED REP: SAMTools'
[2024-03-26 18:44:24,576] multiqc.modules.base_module                        [DEBUG  ]  samtools/flagstat - Selecting './alignment/merged_replicate/LG_EC_ATAC.mRp.clN.sorted.bam.flagstat' as it matched the path_filters for 'MERGED REP: SAMTools'
[2024-03-26 18:44:24,597] multiqc.modules.base_module                        [DEBUG  ]  samtools/flagstat - Selecting './alignment/merged_replicate/LV_EC_ATAC.mRp.clN.sorted.bam.flagstat' as it matched the path_filters for 'MERGED REP: SAMTools'
[2024-03-26 18:44:24,600] multiqc.modules.base_module                        [DEBUG  ]  samtools/flagstat - Skipping './alignment/library/BR_EC_ATAC_REP1_T1.Lb.sorted.bam.flagstat' as it didn't match the path_filters for 'MERGED REP: SAMTools'
[2024-03-26 18:44:24,600] multiqc.modules.base_module                        [DEBUG  ]  samtools/flagstat - Skipping './alignment/library/LV_EC_ATAC_REP2_T1.Lb.sorted.bam.flagstat' as it didn't match the path_filters for 'MERGED REP: SAMTools'
[2024-03-26 18:44:24,600] multiqc.modules.base_module                        [DEBUG  ]  samtools/flagstat - Skipping './alignment/library/LG_EC_ATAC_REP4_T1.Lb.sorted.bam.flagstat' as it didn't match the path_filters for 'MERGED REP: SAMTools'
[2024-03-26 18:44:24,600] multiqc.modules.base_module                        [DEBUG  ]  samtools/flagstat - Skipping './alignment/library/LV_EC_ATAC_REP1_T1.Lb.sorted.bam.flagstat' as it didn't match the path_filters for 'MERGED REP: SAMTools'
[2024-03-26 18:44:24,600] multiqc.modules.base_module                        [DEBUG  ]  samtools/flagstat - Skipping './alignment/library/LG_EC_ATAC_REP1_T1.Lb.sorted.bam.flagstat' as it didn't match the path_filters for 'MERGED REP: SAMTools'
[2024-03-26 18:44:24,600] multiqc.modules.base_module                        [DEBUG  ]  samtools/flagstat - Skipping './alignment/library/LG_EC_ATAC_REP2_T1.Lb.sorted.bam.flagstat' as it didn't match the path_filters for 'MERGED REP: SAMTools'
[2024-03-26 18:44:24,600] multiqc.modules.base_module                        [DEBUG  ]  samtools/flagstat - Skipping './alignment/library/LG_EC_ATAC_REP3_T1.Lb.sorted.bam.flagstat' as it didn't match the path_filters for 'MERGED REP: SAMTools'
[2024-03-26 18:44:24,601] multiqc.modules.base_module                        [DEBUG  ]  samtools/flagstat - Skipping './alignment/library/LV_EC_ATAC_REP3_T1.Lb.sorted.bam.flagstat' as it didn't match the path_filters for 'MERGED REP: SAMTools'
[2024-03-26 18:44:24,601] multiqc.modules.base_module                        [DEBUG  ]  samtools/flagstat - Skipping './alignment/library/BR_EC_ATAC_REP3_T1.Lb.sorted.bam.flagstat' as it didn't match the path_filters for 'MERGED REP: SAMTools'
[2024-03-26 18:44:24,601] multiqc.modules.base_module                        [DEBUG  ]  samtools/flagstat - Skipping './alignment/library/BR_EC_ATAC_REP4_T1.Lb.sorted.bam.flagstat' as it didn't match the path_filters for 'MERGED REP: SAMTools'
[2024-03-26 18:44:24,601] multiqc.modules.base_module                        [DEBUG  ]  samtools/flagstat - Skipping './alignment/library/BR_EC_ATAC_REP2_T1.Lb.sorted.bam.flagstat' as it didn't match the path_filters for 'MERGED REP: SAMTools'
[2024-03-26 18:44:24,602] multiqc.modules.samtools.samtools                  [INFO   ]  Found 3 flagstat reports
[2024-03-26 18:44:24,602] multiqc.modules.base_module                        [DEBUG  ]  samtools/idxstats - Skipping './alignment/merged_library/filtered/LG_EC_ATAC_REP1.mLb.clN.sorted.bam.idxstats' as it didn't match the path_filters for 'MERGED REP: SAMTools'
[2024-03-26 18:44:24,602] multiqc.modules.base_module                        [DEBUG  ]  samtools/idxstats - Skipping './alignment/merged_library/filtered/LV_EC_ATAC_REP2.mLb.clN.sorted.bam.idxstats' as it didn't match the path_filters for 'MERGED REP: SAMTools'
[2024-03-26 18:44:24,602] multiqc.modules.base_module                        [DEBUG  ]  samtools/idxstats - Skipping './alignment/merged_library/filtered/BR_EC_ATAC_REP2.mLb.clN.sorted.bam.idxstats' as it didn't match the path_filters for 'MERGED REP: SAMTools'
[2024-03-26 18:44:24,602] multiqc.modules.base_module                        [DEBUG  ]  samtools/idxstats - Skipping './alignment/merged_library/filtered/LG_EC_ATAC_REP4.mLb.clN.sorted.bam.idxstats' as it didn't match the path_filters for 'MERGED REP: SAMTools'
[2024-03-26 18:44:24,602] multiqc.modules.base_module                        [DEBUG  ]  samtools/idxstats - Skipping './alignment/merged_library/filtered/BR_EC_ATAC_REP1.mLb.clN.sorted.bam.idxstats' as it didn't match the path_filters for 'MERGED REP: SAMTools'
[2024-03-26 18:44:24,602] multiqc.modules.base_module                        [DEBUG  ]  samtools/idxstats - Skipping './alignment/merged_library/filtered/BR_EC_ATAC_REP3.mLb.clN.sorted.bam.idxstats' as it didn't match the path_filters for 'MERGED REP: SAMTools'
[2024-03-26 18:44:24,602] multiqc.modules.base_module                        [DEBUG  ]  samtools/idxstats - Skipping './alignment/merged_library/filtered/LG_EC_ATAC_REP3.mLb.clN.sorted.bam.idxstats' as it didn't match the path_filters for 'MERGED REP: SAMTools'
[2024-03-26 18:44:24,603] multiqc.modules.base_module                        [DEBUG  ]  samtools/idxstats - Skipping './alignment/merged_library/filtered/BR_EC_ATAC_REP4.mLb.clN.sorted.bam.idxstats' as it didn't match the path_filters for 'MERGED REP: SAMTools'
[2024-03-26 18:44:24,603] multiqc.modules.base_module                        [DEBUG  ]  samtools/idxstats - Skipping './alignment/merged_library/filtered/LV_EC_ATAC_REP1.mLb.clN.sorted.bam.idxstats' as it didn't match the path_filters for 'MERGED REP: SAMTools'
[2024-03-26 18:44:24,603] multiqc.modules.base_module                        [DEBUG  ]  samtools/idxstats - Skipping './alignment/merged_library/filtered/LG_EC_ATAC_REP2.mLb.clN.sorted.bam.idxstats' as it didn't match the path_filters for 'MERGED REP: SAMTools'
[2024-03-26 18:44:24,603] multiqc.modules.base_module                        [DEBUG  ]  samtools/idxstats - Skipping './alignment/merged_library/filtered/LV_EC_ATAC_REP3.mLb.clN.sorted.bam.idxstats' as it didn't match the path_filters for 'MERGED REP: SAMTools'
[2024-03-26 18:44:24,603] multiqc.modules.base_module                        [DEBUG  ]  samtools/idxstats - Skipping './alignment/merged_library/unfiltered/LG_EC_ATAC_REP2.mLb.mkD.sorted.bam.idxstats' as it didn't match the path_filters for 'MERGED REP: SAMTools'
[2024-03-26 18:44:24,603] multiqc.modules.base_module                        [DEBUG  ]  samtools/idxstats - Skipping './alignment/merged_library/unfiltered/LG_EC_ATAC_REP1.mLb.mkD.sorted.bam.idxstats' as it didn't match the path_filters for 'MERGED REP: SAMTools'
[2024-03-26 18:44:24,603] multiqc.modules.base_module                        [DEBUG  ]  samtools/idxstats - Skipping './alignment/merged_library/unfiltered/LG_EC_ATAC_REP3.mLb.mkD.sorted.bam.idxstats' as it didn't match the path_filters for 'MERGED REP: SAMTools'
[2024-03-26 18:44:24,603] multiqc.modules.base_module                        [DEBUG  ]  samtools/idxstats - Skipping './alignment/merged_library/unfiltered/LV_EC_ATAC_REP1.mLb.mkD.sorted.bam.idxstats' as it didn't match the path_filters for 'MERGED REP: SAMTools'
[2024-03-26 18:44:24,603] multiqc.modules.base_module                        [DEBUG  ]  samtools/idxstats - Skipping './alignment/merged_library/unfiltered/BR_EC_ATAC_REP2.mLb.mkD.sorted.bam.idxstats' as it didn't match the path_filters for 'MERGED REP: SAMTools'
[2024-03-26 18:44:24,603] multiqc.modules.base_module                        [DEBUG  ]  samtools/idxstats - Skipping './alignment/merged_library/unfiltered/LV_EC_ATAC_REP3.mLb.mkD.sorted.bam.idxstats' as it didn't match the path_filters for 'MERGED REP: SAMTools'
[2024-03-26 18:44:24,603] multiqc.modules.base_module                        [DEBUG  ]  samtools/idxstats - Skipping './alignment/merged_library/unfiltered/BR_EC_ATAC_REP4.mLb.mkD.sorted.bam.idxstats' as it didn't match the path_filters for 'MERGED REP: SAMTools'
[2024-03-26 18:44:24,603] multiqc.modules.base_module                        [DEBUG  ]  samtools/idxstats - Skipping './alignment/merged_library/unfiltered/LV_EC_ATAC_REP2.mLb.mkD.sorted.bam.idxstats' as it didn't match the path_filters for 'MERGED REP: SAMTools'
[2024-03-26 18:44:24,603] multiqc.modules.base_module                        [DEBUG  ]  samtools/idxstats - Skipping './alignment/merged_library/unfiltered/BR_EC_ATAC_REP1.mLb.mkD.sorted.bam.idxstats' as it didn't match the path_filters for 'MERGED REP: SAMTools'
[2024-03-26 18:44:24,603] multiqc.modules.base_module                        [DEBUG  ]  samtools/idxstats - Skipping './alignment/merged_library/unfiltered/BR_EC_ATAC_REP3.mLb.mkD.sorted.bam.idxstats' as it didn't match the path_filters for 'MERGED REP: SAMTools'
[2024-03-26 18:44:24,603] multiqc.modules.base_module                        [DEBUG  ]  samtools/idxstats - Skipping './alignment/merged_library/unfiltered/LG_EC_ATAC_REP4.mLb.mkD.sorted.bam.idxstats' as it didn't match the path_filters for 'MERGED REP: SAMTools'
