GENE       CHR      START       STOP  NSNPS  NPARAM       N        ZSTAT            P
51367       12  121006848  121054201    219      55  465361      0.18694      0.42586
9478        12  121043422  121115129    331      51  472167       0.4267       0.3348
9761        12  121089949  121149667    248      52  470268      0.86868      0.19251
84747       12  121113238  121171443    248      47  467364      0.32851      0.37126
35          12  121128544  121187811    272      35  467871      0.12278      0.45114
121665      12  121190313  121377155    839      47  467660     -0.80082      0.78838
6927        12  121380861  121450315    328      38  468611       1.1497      0.12513
64897       12  121430835  121489300    258      37  467432      0.56962      0.28447
8638        12  121448095  121512045    268      50  467657       1.3397     0.090167
5027        12  121535622  121634439    583      42  476479      0.55506      0.28943
5025        12  121612664  121681909    344      45  467291      -1.5337      0.93745
10645       12  121665495  121771111    458      85  463311       0.2626      0.39643
51433       12  121736048  121827012    395      63  466435      0.54912      0.29146
80196       12  121802886  121872155    324      49  470774       2.5666    0.0051345
84678       12  121856899  122054110    650      97  462324       2.3526    0.0093203
84876       12  122029455  122089946    213      44  465568      -1.2738      0.89863
283385      12  122079024  122145531    305      40  472047     -0.34672       0.6356
144404      12  122115658  122229974    445      80  466216      -1.0534      0.85392
54509       12  122205660  122266594    239      51  468686     -0.98468      0.83761
23067       12  122206879  122280562    273      47  465059      -0.1367      0.55437
3242        12  122267433  122361517    339      45  461813      0.53311      0.29698
5715        12  122291637  122365771    275      34  467980     0.033373      0.48669
144406      12  122321463  122451839    484      47  471868      0.37207      0.35492
605         12  122424861  122509950    334      61  463022      0.76609      0.22181
254050      12  122617266  122698018    397      55  468826       1.8857     0.029667
386653      12  122646577  122693746    223      55  469922       2.1041     0.017685
79369       12  122653228  122702677    226      60  467174       1.9317       0.0267
56616       12  122682209  122747081    246      47  467559     -0.14729      0.55855
65082       12  122704111  122786068    288      38  469414     -0.12046      0.54794
6249        12  122745981  122942179    712      57  463447       2.7414    0.0030591
55596       12  122946146  123020543    235      43  465491       2.2777     0.011372
9735        12  122976796  123120947    476      53  465990       1.7154     0.043137
65117       12  122979190  123046560    225      48  467449       1.6093      0.05377
338442      12  123175840  123229392    195      36  463818       1.8313     0.033528
8843        12  123189303  123236439    178      39  462629       1.7032     0.044268
27198       12  123202153  123250129    170      43  465817       2.3415    0.0096025
8562        12  123202371  123265953    218      50  463570       2.3903    0.0084175
84660       12  123224056  123321927    420      41  468931       2.8431    0.0022339
9026        12  123284045  123357508    350      35  469581       3.4578   0.00027235
79720       12  123339875  123415712    220      57  457664       3.6181   0.00014839
23457       12  123395498  123486056    257      31  456178       1.8441     0.032583
79676       12  123424354  123474588    143      37  457844       1.9934     0.023109
51329       12  123429607  123477460    134      34  458753       1.9322     0.026666
57605       12  123458027  123670376    668      48  459903       1.5267     0.063423
10198       12  123630943  123752785    489      36  468893       1.3692     0.085463
91574       12  123682844  123752651    285      25  472294       1.4146     0.078597
8099        12  123735517  123791863    228      39  466268       2.4468    0.0072069
55206       12  123763656  123884756    545      33  465863       2.3198     0.010175
100293704   12  123813046  123860336    241      33  465951       2.1007     0.017832
387893      12  123833704  123903900    305      37  464138       2.2666     0.011707
196383      12  123889936  123956264    267      55  465954      0.93102      0.17592
11066       12  123907191  123960941    212      51  464929      0.51579        0.303
353116      12  123945909  124053265    444      65  464539      0.63424      0.26296
10959       12  124034076  124092688    255      29  470584       1.1767      0.11966
57696       12  124051650  124115482    276      29  473733       1.6295     0.051601
2967        12  124083286  124157151    313      35  471274       1.9126     0.027898
1967        12  124095570  124153323    247      42  469603       1.8213     0.034281
79867       12  124120660  124202950    394      32  471875       2.5172    0.0059142
23545       12  124161865  124256302    459      35  470043       2.6587    0.0039224
196385      12  124211786  124430267   1095      99  466092       1.2821     0.099907
80212       12  124410955  124492373    312      40  459380      0.82247      0.20541
144348      12  124422699  124509986    314      51  463178       1.1465       0.1258
100533183   12  124422762  124810570   1633     163  468684       2.4603    0.0069404
144347      12  124738710  124810570    357      64  471496      0.10359      0.45875
9612        12  124798957  125087079   1493     216  464492       1.3458     0.089176
